Number of iterations,aspiration,lenght of tabu list,maximum run time,Nb customers,Nb vehicles,Capacity,DB,results,num graph
100,False,166,75,167,16,200,0.7767579703637498,5497.47483450692,37
125,False,41,60,167,16,200,0.7767579703637498,5753.4693498641445,37
125,False,41,75,167,16,200,0.7767579703637498,5497.47483450692,37
125,False,83,60,167,16,200,0.7767579703637498,5753.4693498641445,37
125,False,83,75,167,16,200,0.7767579703637498,5497.47483450692,37
125,False,166,60,167,16,200,0.7767579703637498,5753.4693498641445,37
125,False,166,75,167,16,200,0.7767579703637498,5497.47483450692,37
150,False,41,60,167,16,200,0.7767579703637498,5753.4693498641445,37
150,False,41,75,167,16,200,0.7767579703637498,5497.47483450692,37
150,False,83,60,167,16,200,0.7767579703637498,5753.4693498641445,37
150,False,83,75,167,16,200,0.7767579703637498,5453.470747145707,37
150,False,166,60,167,16,200,0.7767579703637498,5753.4693498641445,37
150,False,166,75,167,16,200,0.7767579703637498,5497.47483450692,37
100,False,41,60,167,23,150,0.868974518923013,6960.645112863417,38
100,False,41,75,167,23,150,0.868974518923013,6686.077482550937,38
100,False,83,60,167,23,150,0.868974518923013,6960.645112863417,38
100,False,83,75,167,23,150,0.868974518923013,6686.077482550937,38
100,False,166,60,167,23,150,0.868974518923013,6960.645112863417,38
100,False,166,75,167,23,150,0.868974518923013,6686.077482550937,38
125,False,41,60,167,23,150,0.868974518923013,6960.645112863417,38
125,False,41,75,167,23,150,0.868974518923013,6686.077482550937,38
125,False,83,60,167,23,150,0.868974518923013,7024.348203314968,38
125,False,83,75,167,23,150,0.868974518923013,6686.077482550937,38
125,False,166,60,167,23,150,0.868974518923013,6960.645112863417,38
125,False,166,75,167,23,150,0.868974518923013,6686.077482550937,38
150,False,41,60,167,23,150,0.868974518923013,6960.645112863417,38
150,False,41,75,167,23,150,0.868974518923013,6735.082972762749,38
150,False,83,60,167,23,150,0.868974518923013,7024.348203314968,38
150,False,83,75,167,23,150,0.868974518923013,6735.082972762749,38
150,False,166,60,167,23,150,0.868974518923013,7024.348203314968,38
150,False,166,75,167,23,150,0.868974518923013,6686.077482550937,38
100,True,4,60,16,2,280,0.9074908420506438,527.3570126319214,30
100,True,4,75,16,2,280,0.9074908420506438,527.3570126319214,30
100,True,8,60,16,2,280,0.9074908420506438,527.3570126319214,30
100,True,8,75,16,2,280,0.9074908420506438,527.3570126319214,30
100,True,15,60,16,2,280,0.9074908420506438,527.3570126319214,30
100,True,15,75,16,2,280,0.9074908420506438,527.3570126319214,30
125,True,4,60,16,2,280,0.9074908420506438,527.3570126319214,30
125,True,4,75,16,2,280,0.9074908420506438,527.3570126319214,30
125,True,8,60,16,2,280,0.9074908420506438,527.3570126319214,30
125,True,8,75,16,2,280,0.9074908420506438,527.3570126319214,30
125,True,15,60,16,2,280,0.9074908420506438,527.3570126319214,30
125,True,15,75,16,2,280,0.9074908420506438,527.3570126319214,30
150,True,4,60,16,2,280,0.9074908420506438,527.3570126319214,30
150,True,4,75,16,2,280,0.9074908420506438,527.3570126319214,30
150,True,8,60,16,2,280,0.9074908420506438,527.3570126319214,30
150,True,8,75,16,2,280,0.9074908420506438,527.3570126319214,30
150,True,15,60,16,2,280,0.9074908420506438,527.3570126319214,30
150,True,15,75,16,2,280,0.9074908420506438,527.3570126319214,30
100,False,4,60,16,2,280,0.9727972053018014,480.0693196703263,31
100,False,4,75,16,2,280,0.9727972053018014,480.06931967032625,31
100,False,8,60,16,2,280,0.9727972053018014,483.7290592524365,31
100,False,8,75,16,2,280,0.9727972053018014,483.7290592524365,31
100,False,15,60,16,2,280,0.9727972053018014,485.07942989366404,31
100,False,15,75,16,2,280,0.9727972053018014,485.07942989366404,31
125,False,4,60,16,2,280,0.9727972053018014,480.0693196703263,31
125,False,4,75,16,2,280,0.9727972053018014,480.06931967032625,31
125,False,8,60,16,2,280,0.9727972053018014,483.7290592524365,31
125,False,8,75,16,2,280,0.9727972053018014,483.7290592524365,31
125,False,15,60,16,2,280,0.9727972053018014,485.07942989366404,31
125,False,15,75,16,2,280,0.9727972053018014,485.07942989366404,31
150,False,4,60,16,2,280,0.9727972053018014,480.0693196703263,31
150,False,4,75,16,2,280,0.9727972053018014,480.06931967032625,31
150,False,8,60,16,2,280,0.9727972053018014,483.7290592524365,31
150,False,8,75,16,2,280,0.9727972053018014,483.7290592524365,31
150,False,15,60,16,2,280,0.9727972053018014,485.07942989366404,31
150,False,15,75,16,2,280,0.9727972053018014,485.07942989366404,31
100,False,4,60,16,2,400,0.7579061250339467,499.3339705598621,32
100,False,4,75,16,2,400,0.7579061250339467,499.3339705598621,32
100,False,8,60,16,2,400,0.7579061250339467,499.3339705598621,32
100,False,8,75,16,2,400,0.7579061250339467,499.3339705598621,32
100,False,15,60,16,2,400,0.7579061250339467,499.3339705598621,32
100,False,15,75,16,2,400,0.7579061250339467,491.20365467921886,32
125,False,4,60,16,2,400,0.7579061250339467,499.3339705598621,32
125,False,4,75,16,2,400,0.7579061250339467,499.3339705598621,32
125,False,8,60,16,2,400,0.7579061250339467,499.3339705598621,32
125,False,8,75,16,2,400,0.7579061250339467,499.3339705598621,32
125,False,15,60,16,2,400,0.7579061250339467,499.3339705598621,32
125,False,15,75,16,2,400,0.7579061250339467,491.20365467921886,32
150,False,4,60,16,2,400,0.7579061250339467,499.3339705598621,32
150,False,4,75,16,2,400,0.7579061250339467,499.3339705598621,32
150,False,8,60,16,2,400,0.7579061250339467,499.3339705598621,32
150,False,8,75,16,2,400,0.7579061250339467,499.3339705598621,32
150,False,15,60,16,2,400,0.7579061250339467,499.3339705598621,32
150,False,15,75,16,2,400,0.7579061250339467,491.20365467921886,32
100,False,4,60,16,3,100,0.666616843230695,616.1820433767512,33
100,False,4,75,16,3,100,0.666616843230695,616.1820433767512,33
100,False,8,60,16,3,100,0.666616843230695,616.1820433767512,33
100,False,8,75,16,3,100,0.666616843230695,616.1820433767512,33
100,False,15,60,16,3,100,0.666616843230695,616.1820433767512,33
100,False,15,75,16,3,100,0.666616843230695,616.1820433767512,33
125,False,4,60,16,3,100,0.666616843230695,616.1820433767512,33
125,False,4,75,16,3,100,0.666616843230695,616.1820433767512,33
125,False,8,60,16,3,100,0.666616843230695,616.1820433767512,33
125,False,8,75,16,3,100,0.666616843230695,616.1820433767512,33
125,False,15,60,16,3,100,0.666616843230695,616.1820433767512,33
125,False,15,75,16,3,100,0.666616843230695,616.1820433767512,33
150,False,4,60,16,3,100,0.666616843230695,616.1820433767512,33
150,False,4,75,16,3,100,0.666616843230695,616.1820433767512,33
150,False,8,60,16,3,100,0.666616843230695,616.1820433767512,33
150,False,8,75,16,3,100,0.666616843230695,616.1820433767512,33
150,False,15,60,16,3,100,0.666616843230695,616.1820433767512,33
150,False,15,75,16,3,100,0.666616843230695,616.1820433767512,33
100,False,41,60,167,16,200,0.7665933318050124,6048.219428758633,29
100,False,41,75,167,16,200,0.7665933318050124,5700.113837398048,29
100,False,83,60,167,16,200,0.7665933318050124,6048.219428758633,29
100,False,83,75,167,16,200,0.7665933318050124,5700.113837398048,29
100,False,166,60,167,16,200,0.7665933318050124,6048.219428758633,29
100,False,166,75,167,16,200,0.7665933318050124,5700.113837398048,29
125,False,41,60,167,16,200,0.7665933318050124,6048.219428758633,29
125,False,41,75,167,16,200,0.7665933318050124,5700.113837398048,29
125,False,83,60,167,16,200,0.7665933318050124,6048.219428758633,29
125,False,83,75,167,16,200,0.7665933318050124,5700.113837398048,29
125,False,166,60,167,16,200,0.7665933318050124,6048.219428758633,29
125,False,166,75,167,16,200,0.7665933318050124,5700.113837398048,29
150,False,41,60,167,16,200,0.7665933318050124,6048.219428758633,29
150,False,41,75,167,16,200,0.7665933318050124,5700.113837398048,29
150,False,83,60,167,16,200,0.7665933318050124,6048.219428758633,29
150,False,83,75,167,16,200,0.7665933318050124,5700.113837398048,29
150,False,166,60,167,16,200,0.7665933318050124,6048.219428758633,29
150,False,166,75,167,16,200,0.7665933318050124,5700.113837398048,29
100,True,41,60,167,11,350,0.7225892590593239,5565.509711870118,30
100,True,41,75,167,11,350,0.7225892590593239,5156.423227707011,30
100,True,83,60,167,11,350,0.7225892590593239,5483.308676743874,30
100,True,83,75,167,11,350,0.7225892590593239,5115.091853471939,30
100,True,166,60,167,11,350,0.7225892590593239,5401.923593170713,30
100,True,166,75,167,11,350,0.7225892590593239,5115.091853471939,30
125,True,41,60,167,11,350,0.7225892590593239,5401.923593170713,30
125,True,41,75,167,11,350,0.7225892590593239,5063.877341590602,30
125,True,83,60,167,11,350,0.7225892590593239,5401.923593170713,30
125,True,83,75,167,11,350,0.7225892590593239,5115.091853471939,30
125,True,166,60,167,11,350,0.7225892590593239,5401.923593170713,30
125,True,166,75,167,11,350,0.7225892590593239,5115.091853471939,30
150,True,41,60,167,11,350,0.7225892590593239,5483.308676743874,30
150,True,41,75,167,11,350,0.7225892590593239,5141.663636039212,30
150,True,83,60,167,11,350,0.7225892590593239,5483.308676743874,30
150,True,83,75,167,11,350,0.7225892590593239,5115.091853471939,30
150,True,166,60,167,11,350,0.7225892590593239,5565.509711870118,30
150,True,166,75,167,11,350,0.7225892590593239,5156.423227707011,30
100,False,41,60,167,62,45,0.5159469104878504,12074.765253292475,31
100,False,41,75,167,62,45,0.5159469104878504,11958.917202838484,31
100,False,83,60,167,62,45,0.5159469104878504,12074.765253292475,31
100,False,83,75,167,62,45,0.5159469104878504,11958.917202838484,31
100,False,166,60,167,62,45,0.5159469104878504,12074.765253292475,31
100,False,166,75,167,62,45,0.5159469104878504,11958.917202838484,31
125,False,41,60,167,62,45,0.5159469104878504,12074.765253292475,31
125,False,41,75,167,62,45,0.5159469104878504,11958.917202838484,31
125,False,83,60,167,62,45,0.5159469104878504,12074.765253292475,31
125,False,83,75,167,62,45,0.5159469104878504,11958.917202838484,31
125,False,166,60,167,62,45,0.5159469104878504,12074.765253292475,31
125,False,166,75,167,62,45,0.5159469104878504,11958.917202838484,31
150,False,41,60,167,62,45,0.5159469104878504,12074.765253292475,31
150,False,41,75,167,62,45,0.5159469104878504,11970.4202390028,31
150,False,83,60,167,62,45,0.5159469104878504,12074.765253292475,31
150,False,83,75,167,62,45,0.5159469104878504,11958.917202838484,31
150,False,166,60,167,62,45,0.5159469104878504,12074.765253292475,31
150,False,166,75,167,62,45,0.5159469104878504,11958.917202838484,31
100,True,41,60,167,28,130,0.8506146005880384,7658.5664074302795,32
100,True,41,75,167,28,130,0.8506146005880384,7363.4475143325935,32
100,True,83,60,167,28,130,0.8506146005880384,7658.5664074302795,32
100,True,83,75,167,28,130,0.8506146005880384,7422.250660156562,32
100,True,166,60,167,28,130,0.8506146005880384,7658.5664074302795,32
100,True,166,75,167,28,130,0.8506146005880384,7363.4475143325935,32
125,True,41,60,167,28,130,0.8506146005880384,7658.5664074302795,32
125,True,41,75,167,28,130,0.8506146005880384,7363.4475143325935,32
125,True,83,60,167,28,130,0.8506146005880384,7658.5664074302795,32
125,True,83,75,167,28,130,0.8506146005880384,7363.4475143325935,32
125,True,166,60,167,28,130,0.8506146005880384,7658.5664074302795,32
125,True,166,75,167,28,130,0.8506146005880384,7363.4475143325935,32
150,True,41,60,167,28,130,0.8506146005880384,7658.5664074302795,32
150,True,41,75,167,28,130,0.8506146005880384,7363.4475143325935,32
150,True,83,60,167,28,130,0.8506146005880384,7658.5664074302795,32
150,True,83,75,167,28,130,0.8506146005880384,7363.4475143325935,32
150,True,166,60,167,28,130,0.8506146005880384,7658.5664074302795,32
150,True,166,75,167,28,130,0.8506146005880384,7363.4475143325935,32
100,True,41,60,167,14,280,0.84859150803779,5330.342438833664,33
100,True,41,75,167,14,280,0.84859150803779,5051.029044331309,33
100,True,83,60,167,14,280,0.84859150803779,5391.130909042528,33
100,True,83,75,167,14,280,0.84859150803779,5051.029044331309,33
100,True,166,60,167,14,280,0.84859150803779,5330.342438833664,33
100,True,166,75,167,14,280,0.84859150803779,5051.029044331309,33
125,True,41,60,167,14,280,0.84859150803779,5391.130909042528,33
125,True,41,75,167,14,280,0.84859150803779,5097.990660308003,33
125,True,83,60,167,14,280,0.84859150803779,5330.342438833664,33
125,True,83,75,167,14,280,0.84859150803779,5051.029044331309,33
125,True,166,60,167,14,280,0.84859150803779,5391.130909042528,33
125,True,166,75,167,14,280,0.84859150803779,5097.990660308003,33
150,True,41,60,167,14,280,0.84859150803779,5330.342438833664,33
150,True,41,75,167,14,280,0.84859150803779,5182.601090115202,33
150,True,83,60,167,14,280,0.84859150803779,5454.2512795428565,33
150,True,83,75,167,14,280,0.84859150803779,5097.990660308003,33
150,True,166,60,167,14,280,0.84859150803779,5391.130909042528,33
150,True,166,75,167,14,280,0.84859150803779,5097.990660308003,33
100,True,41,60,167,64,45,0.581842071415197,9819.929054003638,34
100,True,41,75,167,64,45,0.581842071415197,9819.929054003638,34
100,True,83,60,167,64,45,0.581842071415197,9819.929054003638,34
100,True,83,75,167,64,45,0.581842071415197,9819.929054003638,34
100,True,166,60,167,64,45,0.581842071415197,9819.929054003638,34
100,True,166,75,167,64,45,0.581842071415197,9819.929054003638,34
125,True,41,60,167,64,45,0.581842071415197,9819.929054003638,34
125,True,41,75,167,64,45,0.581842071415197,9819.929054003638,34
125,True,83,60,167,64,45,0.581842071415197,9819.929054003638,34
125,True,83,75,167,64,45,0.581842071415197,9819.929054003638,34
125,True,166,60,167,64,45,0.581842071415197,9819.929054003638,34
125,True,166,75,167,64,45,0.581842071415197,9819.929054003638,34
150,True,41,60,167,64,45,0.581842071415197,9819.929054003638,34
150,True,41,75,167,64,45,0.581842071415197,9819.929054003638,34
150,True,83,60,167,64,45,0.581842071415197,9819.929054003638,34
150,True,83,75,167,64,45,0.581842071415197,9819.929054003638,34
150,True,166,60,167,64,45,0.581842071415197,9819.929054003638,34
150,True,166,75,167,64,45,0.581842071415197,9819.929054003638,34
100,False,41,60,167,27,135,0.6742283132207695,6915.933569388962,35
100,False,41,75,167,27,135,0.6742283132207695,6700.799864203765,35
100,False,83,60,167,27,135,0.6742283132207695,6915.933569388962,35
100,False,83,75,167,27,135,0.6742283132207695,6700.799864203765,35
100,False,166,60,167,27,135,0.6742283132207695,6915.933569388962,35
100,False,166,75,167,27,135,0.6742283132207695,6700.799864203765,35
125,False,41,60,167,27,135,0.6742283132207695,6915.933569388962,35
125,False,41,75,167,27,135,0.6742283132207695,6700.799864203765,35
125,False,83,60,167,27,135,0.6742283132207695,6915.933569388962,35
125,False,83,75,167,27,135,0.6742283132207695,6700.799864203765,35
125,False,166,60,167,27,135,0.6742283132207695,6915.933569388962,35
125,False,166,75,167,27,135,0.6742283132207695,6700.799864203765,35
150,False,41,60,167,27,135,0.6742283132207695,6915.933569388962,35
150,False,41,75,167,27,135,0.6742283132207695,6700.799864203765,35
150,False,83,60,167,27,135,0.6742283132207695,6915.933569388962,35
150,False,83,75,167,27,135,0.6742283132207695,6700.799864203765,35
150,False,166,60,167,27,135,0.6742283132207695,6915.933569388962,35
150,False,166,75,167,27,135,0.6742283132207695,6700.799864203765,35
100,True,41,60,167,28,135,0.6868111261708362,7198.984642026326,36
100,True,41,75,167,28,135,0.6868111261708362,6916.870379104903,36
100,True,83,60,167,28,135,0.6868111261708362,7198.984642026326,36
100,True,83,75,167,28,135,0.6868111261708362,6916.870379104903,36
100,True,166,60,167,28,135,0.6868111261708362,7198.984642026326,36
100,True,166,75,167,28,135,0.6868111261708362,6916.870379104903,36
125,True,41,60,167,28,135,0.6868111261708362,7198.984642026326,36
125,True,41,75,167,28,135,0.6868111261708362,6916.870379104903,36
125,True,83,60,167,28,135,0.6868111261708362,7198.984642026326,36
125,True,83,75,167,28,135,0.6868111261708362,6916.870379104903,36
125,True,166,60,167,28,135,0.6868111261708362,7256.403723946592,36
125,True,166,75,167,28,135,0.6868111261708362,6965.306512900565,36
150,True,41,60,167,28,135,0.6868111261708362,7198.984642026326,36
150,True,41,75,167,28,135,0.6868111261708362,6916.870379104903,36
150,True,83,60,167,28,135,0.6868111261708362,7256.403723946592,36
150,True,83,75,167,28,135,0.6868111261708362,6965.306512900565,36
150,True,166,60,167,28,135,0.6868111261708362,7256.403723946592,36
150,True,166,75,167,28,135,0.6868111261708362,6916.870379104903,36
100,False,41,60,167,18,170,0.7310691586292368,6737.577276488403,37
100,False,41,75,167,18,170,0.7310691586292368,6530.445279422404,37
100,False,83,60,167,18,170,0.7310691586292368,6737.577276488403,37
100,False,83,75,167,18,170,0.7310691586292368,6467.139144201766,37
100,False,166,60,167,18,170,0.7310691586292368,6737.577276488403,37
100,False,166,75,167,18,170,0.7310691586292368,6467.139144201766,37
125,False,41,60,167,18,170,0.7310691586292368,6822.637529572086,37
125,False,41,75,167,18,170,0.7310691586292368,6530.445279422404,37
125,False,83,60,167,18,170,0.7310691586292368,6822.637529572086,37
125,False,83,75,167,18,170,0.7310691586292368,6530.445279422404,37
125,False,166,60,167,18,170,0.7310691586292368,6737.577276488403,37
125,False,166,75,167,18,170,0.7310691586292368,6467.139144201766,37
150,False,41,60,167,18,170,0.7310691586292368,6737.577276488403,37
150,False,41,75,167,18,170,0.7310691586292368,6467.139144201766,37
150,False,83,60,167,18,170,0.7310691586292368,6822.637529572086,37
150,False,83,75,167,18,170,0.7310691586292368,6530.445279422404,37
150,False,166,60,167,18,170,0.7310691586292368,6737.577276488403,37
150,False,166,75,167,18,170,0.7310691586292368,6530.445279422404,37
100,True,41,60,167,27,130,0.7295091024657864,6820.137388609983,38
100,True,41,75,167,27,130,0.7295091024657864,6598.716261293818,38
100,True,83,60,167,27,130,0.7295091024657864,6820.137388609983,38
100,True,83,75,167,27,130,0.7295091024657864,6563.322328129761,38
100,True,166,60,167,27,130,0.7295091024657864,6776.623884885908,38
100,True,166,75,167,27,130,0.7295091024657864,6598.716261293818,38
125,True,41,60,167,27,130,0.7295091024657864,6776.623884885908,38
125,True,41,75,167,27,130,0.7295091024657864,6563.322328129761,38
125,True,83,60,167,27,130,0.7295091024657864,6820.137388609983,38
125,True,83,75,167,27,130,0.7295091024657864,6563.322328129761,38
125,True,166,60,167,27,130,0.7295091024657864,6820.137388609983,38
125,True,166,75,167,27,130,0.7295091024657864,6563.322328129761,38
150,True,41,60,167,27,130,0.7295091024657864,6820.137388609983,38
150,True,41,75,167,27,130,0.7295091024657864,6598.716261293818,38
150,True,83,60,167,27,130,0.7295091024657864,6820.137388609983,38
150,True,83,75,167,27,130,0.7295091024657864,6563.322328129761,38
150,True,166,60,167,27,130,0.7295091024657864,6776.623884885908,38
150,True,166,75,167,27,130,0.7295091024657864,6563.322328129761,38
100,True,4,60,16,2,350,0.9589187512511416,419.0104084219353,30
100,True,4,75,16,2,350,0.9589187512511416,418.30205235055854,30
100,True,8,60,16,2,350,0.9589187512511416,419.0104084219353,30
100,True,8,75,16,2,350,0.9589187512511416,419.0104084219353,30
100,True,15,60,16,2,350,0.9589187512511416,419.0104084219353,30
100,True,15,75,16,2,350,0.9589187512511416,419.0104084219353,30
125,True,4,60,16,2,350,0.9589187512511416,419.0104084219353,30
125,True,4,75,16,2,350,0.9589187512511416,418.30205235055854,30
125,True,8,60,16,2,350,0.9589187512511416,419.0104084219353,30
125,True,8,75,16,2,350,0.9589187512511416,419.0104084219353,30
125,True,15,60,16,2,350,0.9589187512511416,419.0104084219353,30
125,True,15,75,16,2,350,0.9589187512511416,419.0104084219353,30
150,True,4,60,16,2,350,0.9589187512511416,419.0104084219353,30
150,True,4,75,16,2,350,0.9589187512511416,418.30205235055854,30
150,True,8,60,16,2,350,0.9589187512511416,419.0104084219353,30
150,True,8,75,16,2,350,0.9589187512511416,419.0104084219353,30
150,True,15,60,16,2,350,0.9589187512511416,419.0104084219353,30
150,True,15,75,16,2,350,0.9589187512511416,419.0104084219353,30
100,True,4,60,16,4,100,0.5008545093369077,531.166113463248,31
100,True,4,75,16,4,100,0.5008545093369077,531.166113463248,31
100,True,8,60,16,4,100,0.5008545093369077,531.166113463248,31
100,True,8,75,16,4,100,0.5008545093369077,531.166113463248,31
100,True,15,60,16,4,100,0.5008545093369077,531.166113463248,31
100,True,15,75,16,4,100,0.5008545093369077,531.166113463248,31
125,True,4,60,16,4,100,0.5008545093369077,531.166113463248,31
125,True,4,75,16,4,100,0.5008545093369077,531.166113463248,31
125,True,8,60,16,4,100,0.5008545093369077,531.166113463248,31
125,True,8,75,16,4,100,0.5008545093369077,531.166113463248,31
125,True,15,60,16,4,100,0.5008545093369077,531.166113463248,31
125,True,15,75,16,4,100,0.5008545093369077,531.166113463248,31
150,True,4,60,16,4,100,0.5008545093369077,531.166113463248,31
150,True,4,75,16,4,100,0.5008545093369077,531.166113463248,31
150,True,8,60,16,4,100,0.5008545093369077,531.166113463248,31
150,True,8,75,16,4,100,0.5008545093369077,531.166113463248,31
150,True,15,60,16,4,100,0.5008545093369077,531.166113463248,31
150,True,15,75,16,4,100,0.5008545093369077,531.166113463248,31
100,True,4,60,16,3,200,0.8043138034600146,638.3652069663557,32
100,True,4,75,16,3,200,0.8043138034600146,635.1348831413627,32
100,True,8,60,16,3,200,0.8043138034600146,638.3652069663557,32
100,True,8,75,16,3,200,0.8043138034600146,635.1348831413627,32
100,True,15,60,16,3,200,0.8043138034600146,638.3652069663557,32
100,True,15,75,16,3,200,0.8043138034600146,635.1348831413627,32
125,True,4,60,16,3,200,0.8043138034600146,638.3652069663557,32
125,True,4,75,16,3,200,0.8043138034600146,635.1348831413627,32
125,True,8,60,16,3,200,0.8043138034600146,638.3652069663557,32
125,True,8,75,16,3,200,0.8043138034600146,635.1348831413627,32
125,True,15,60,16,3,200,0.8043138034600146,638.3652069663557,32
125,True,15,75,16,3,200,0.8043138034600146,635.1348831413627,32
150,True,4,60,16,3,200,0.8043138034600146,638.3652069663557,32
150,True,4,75,16,3,200,0.8043138034600146,635.1348831413627,32
150,True,8,60,16,3,200,0.8043138034600146,638.3652069663557,32
150,True,8,75,16,3,200,0.8043138034600146,635.1348831413627,32
150,True,15,60,16,3,200,0.8043138034600146,638.3652069663557,32
150,True,15,75,16,3,200,0.8043138034600146,635.1348831413627,32
100,False,4,60,16,2,130,0.7845279868599071,446.2320919651594,33
100,False,4,75,16,2,130,0.7845279868599071,446.2320919651594,33
100,False,8,60,16,2,130,0.7845279868599071,484.0684412374867,33
100,False,8,75,16,2,130,0.7845279868599071,461.36466519452995,33
100,False,15,60,16,2,130,0.7845279868599071,460.8283827097363,33
100,False,15,75,16,2,130,0.7845279868599071,460.8283827097363,33
125,False,4,60,16,2,130,0.7845279868599071,446.2320919651594,33
125,False,4,75,16,2,130,0.7845279868599071,446.2320919651594,33
125,False,8,60,16,2,130,0.7845279868599071,484.0684412374867,33
125,False,8,75,16,2,130,0.7845279868599071,461.36466519452995,33
125,False,15,60,16,2,130,0.7845279868599071,460.8283827097363,33
125,False,15,75,16,2,130,0.7845279868599071,460.8283827097363,33
150,False,4,60,16,2,130,0.7845279868599071,446.2320919651594,33
150,False,4,75,16,2,130,0.7845279868599071,446.2320919651594,33
150,False,8,60,16,2,130,0.7845279868599071,484.0684412374867,33
150,False,8,75,16,2,130,0.7845279868599071,461.36466519452995,33
150,False,15,60,16,2,130,0.7845279868599071,460.8283827097363,33
150,False,15,75,16,2,130,0.7845279868599071,460.8283827097363,33
100,True,4,60,16,6,80,0.7990836222634409,1068.309982060785,34
100,True,4,75,16,6,80,0.7990836222634409,1068.309982060785,34
100,True,8,60,16,6,80,0.7990836222634409,1068.309982060785,34
100,True,8,75,16,6,80,0.7990836222634409,1068.309982060785,34
100,True,15,60,16,6,80,0.7990836222634409,875.917160996946,34
100,True,15,75,16,6,80,0.7990836222634409,857.406954915757,34
125,True,4,60,16,6,80,0.7990836222634409,1068.309982060785,34
125,True,4,75,16,6,80,0.7990836222634409,1068.309982060785,34
125,True,8,60,16,6,80,0.7990836222634409,1068.309982060785,34
125,True,8,75,16,6,80,0.7990836222634409,1068.309982060785,34
125,True,15,60,16,6,80,0.7990836222634409,875.917160996946,34
125,True,15,75,16,6,80,0.7990836222634409,857.406954915757,34
150,True,4,60,16,6,80,0.7990836222634409,1068.309982060785,34
150,True,4,75,16,6,80,0.7990836222634409,1068.309982060785,34
150,True,8,60,16,6,80,0.7990836222634409,1068.309982060785,34
150,True,8,75,16,6,80,0.7990836222634409,1068.309982060785,34
150,True,15,60,16,6,80,0.7990836222634409,875.917160996946,34
150,True,15,75,16,6,80,0.7990836222634409,857.406954915757,34
100,False,4,60,16,7,55,0.3172724350724443,948.1595312975439,35
100,False,4,75,16,7,55,0.3172724350724443,948.1595312975439,35
100,False,8,60,16,7,55,0.3172724350724443,948.1595312975439,35
100,False,8,75,16,7,55,0.3172724350724443,948.1595312975439,35
100,False,15,60,16,7,55,0.3172724350724443,948.1595312975437,35
100,False,15,75,16,7,55,0.3172724350724443,948.1595312975437,35
125,False,4,60,16,7,55,0.3172724350724443,948.1595312975439,35
125,False,4,75,16,7,55,0.3172724350724443,948.1595312975439,35
125,False,8,60,16,7,55,0.3172724350724443,948.1595312975439,35
125,False,8,75,16,7,55,0.3172724350724443,948.1595312975439,35
125,False,15,60,16,7,55,0.3172724350724443,948.1595312975437,35
125,False,15,75,16,7,55,0.3172724350724443,948.1595312975437,35
150,False,4,60,16,7,55,0.3172724350724443,948.1595312975439,35
150,False,4,75,16,7,55,0.3172724350724443,948.1595312975439,35
150,False,8,60,16,7,55,0.3172724350724443,948.1595312975439,35
150,False,8,75,16,7,55,0.3172724350724443,948.1595312975439,35
150,False,15,60,16,7,55,0.3172724350724443,948.1595312975437,35
150,False,15,75,16,7,55,0.3172724350724443,948.1595312975437,35
100,True,4,60,16,6,45,0.5050105841939244,856.4751201650588,36
100,True,4,75,16,6,45,0.5050105841939244,848.948280183231,36
100,True,8,60,16,6,45,0.5050105841939244,856.4751201650588,36
100,True,8,75,16,6,45,0.5050105841939244,848.948280183231,36
100,True,15,60,16,6,45,0.5050105841939244,856.4751201650588,36
100,True,15,75,16,6,45,0.5050105841939244,848.948280183231,36
125,True,4,60,16,6,45,0.5050105841939244,856.4751201650588,36
125,True,4,75,16,6,45,0.5050105841939244,848.948280183231,36
125,True,8,60,16,6,45,0.5050105841939244,856.4751201650588,36
125,True,8,75,16,6,45,0.5050105841939244,848.948280183231,36
125,True,15,60,16,6,45,0.5050105841939244,856.4751201650588,36
125,True,15,75,16,6,45,0.5050105841939244,848.948280183231,36
150,True,4,60,16,6,45,0.5050105841939244,856.4751201650588,36
150,True,4,75,16,6,45,0.5050105841939244,848.948280183231,36
150,True,8,60,16,6,45,0.5050105841939244,856.4751201650588,36
150,True,8,75,16,6,45,0.5050105841939244,848.948280183231,36
150,True,15,60,16,6,45,0.5050105841939244,856.4751201650588,36
150,True,15,75,16,6,45,0.5050105841939244,848.948280183231,36
100,False,4,60,16,2,160,1.115659790123727,529.6410027199781,38
100,False,4,75,16,2,160,1.115659790123727,529.6410027199781,38
100,False,8,60,16,2,160,1.115659790123727,547.8407834185186,38
100,False,8,75,16,2,160,1.115659790123727,547.8407834185186,38
100,False,15,60,16,2,160,1.115659790123727,547.8407834185186,38
100,False,15,75,16,2,160,1.115659790123727,547.8407834185186,38
125,False,4,60,16,2,160,1.115659790123727,529.6410027199781,38
125,False,4,75,16,2,160,1.115659790123727,529.6410027199781,38
125,False,8,60,16,2,160,1.115659790123727,547.8407834185186,38
125,False,8,75,16,2,160,1.115659790123727,547.8407834185186,38
125,False,15,60,16,2,160,1.115659790123727,547.8407834185186,38
125,False,15,75,16,2,160,1.115659790123727,547.8407834185186,38
150,False,4,60,16,2,160,1.115659790123727,529.6410027199781,38
150,False,4,75,16,2,160,1.115659790123727,529.6410027199781,38
150,False,8,60,16,2,160,1.115659790123727,547.8407834185186,38
150,False,8,75,16,2,160,1.115659790123727,547.8407834185186,38
